Starting Qwen3-VL llama-server
Server:             /home/andrewchen/vlm-edge-project/llama.cpp/build/bin/llama-server
Model:              models/qwen3-vl-4b-custom-quants/Qwen3VL-4B-Instruct-Q4_K_M-self.gguf
mmproj:             /home/andrewchen/vlm-edge-project/models/qwen3-vl-4b-instruct-gguf/mmproj-Qwen3VL-4B-Instruct-Q8_0.gguf
Alias:              qwen3vl4b-q4
Address:            http://127.0.0.1:8080
Context:            512
GPU layers:         all
Fit:                off
Fit target:         768 MiB
Parallel slots:     1
Batch size:         128
Microbatch size:    64
MTMD batch tokens:  128
KV cache:           K=q8_0 V=q8_0
Load mode:          mmap

0.00.037.590 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.099.449 I srv    load_model: loading model 'models/qwen3-vl-4b-custom-quants/Qwen3VL-4B-Instruct-Q4_K_M-self.gguf'
0.00.541.838 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.07.042.867 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.07.042.882 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.07.042.884 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.08.186.760 I srv    load_model: loaded multimodal model, '/home/andrewchen/vlm-edge-project/models/qwen3-vl-4b-instruct-gguf/mmproj-Qwen3VL-4B-Instruct-Q8_0.gguf'
0.08.302.440 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 512, kv_unified = 'false'
0.08.350.970 I srv  llama_server: model loaded
0.08.350.994 I srv  llama_server: listening on http://127.0.0.1:8080
0.24.904.100 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
8.50.369.726 I slot launch_slot_: id  0 | task 1569 | processing task, is_child = 0
8.51.993.654 I slot print_timing: id  0 | task 1569 | prompt eval time =    1525.45 ms /   375 tokens (    4.07 ms per token,   245.83 tokens per second)
8.51.993.676 I slot print_timing: id  0 | task 1569 |        eval time =      98.40 ms /     2 tokens (   49.20 ms per token,    20.32 tokens per second)
8.51.993.679 I slot print_timing: id  0 | task 1569 |       total time =    1623.85 ms /   377 tokens
8.51.993.682 I slot print_timing: id  0 | task 1569 |    graphs reused =        375
8.51.993.805 I slot      release: id  0 | task 1569 | stop processing: n_tokens = 376, truncated = 0
8.52.040.144 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8527450167
8.52.040.312 I slot launch_slot_: id  0 | task 1574 | processing task, is_child = 0
8.53.669.604 I slot print_timing: id  0 | task 1574 | prompt eval time =    1530.83 ms /   375 tokens (    4.08 ms per token,   244.97 tokens per second)
8.53.669.624 I slot print_timing: id  0 | task 1574 |        eval time =      98.39 ms /     2 tokens (   49.20 ms per token,    20.33 tokens per second)
8.53.669.627 I slot print_timing: id  0 | task 1574 |       total time =    1629.22 ms /   377 tokens
8.53.669.631 I slot print_timing: id  0 | task 1574 |    graphs reused =        376
8.53.669.751 I slot      release: id  0 | task 1574 | stop processing: n_tokens = 376, truncated = 0
8.53.734.441 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8529126108
8.53.734.620 I slot launch_slot_: id  0 | task 1579 | processing task, is_child = 0
8.55.363.938 I slot print_timing: id  0 | task 1579 | prompt eval time =    1529.84 ms /   375 tokens (    4.08 ms per token,   245.12 tokens per second)
8.55.363.960 I slot print_timing: id  0 | task 1579 |        eval time =      99.41 ms /     2 tokens (   49.70 ms per token,    20.12 tokens per second)
8.55.363.963 I slot print_timing: id  0 | task 1579 |       total time =    1629.24 ms /   377 tokens
8.55.363.967 I slot print_timing: id  0 | task 1579 |    graphs reused =        377
8.55.364.086 I slot      release: id  0 | task 1579 | stop processing: n_tokens = 376, truncated = 0
8.55.413.633 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8530820443
8.55.413.800 I slot launch_slot_: id  0 | task 1584 | processing task, is_child = 0
8.57.041.699 I slot print_timing: id  0 | task 1584 | prompt eval time =    1528.31 ms /   375 tokens (    4.08 ms per token,   245.37 tokens per second)
8.57.041.719 I slot print_timing: id  0 | task 1584 |        eval time =      99.53 ms /     2 tokens (   49.76 ms per token,    20.10 tokens per second)
8.57.041.723 I slot print_timing: id  0 | task 1584 |       total time =    1627.84 ms /   377 tokens
8.57.041.726 I slot print_timing: id  0 | task 1584 |    graphs reused =        378
8.57.041.849 I slot      release: id  0 | task 1584 | stop processing: n_tokens = 376, truncated = 0
8.57.087.622 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8532498212
8.57.087.828 I slot launch_slot_: id  0 | task 1589 | processing task, is_child = 0
8.58.707.347 I slot print_timing: id  0 | task 1589 | prompt eval time =    1521.79 ms /   375 tokens (    4.06 ms per token,   246.42 tokens per second)
8.58.707.370 I slot print_timing: id  0 | task 1589 |        eval time =      97.65 ms /     2 tokens (   48.83 ms per token,    20.48 tokens per second)
8.58.707.374 I slot print_timing: id  0 | task 1589 |       total time =    1619.44 ms /   377 tokens
8.58.707.377 I slot print_timing: id  0 | task 1589 |    graphs reused =        379
8.58.707.495 I slot      release: id  0 | task 1589 | stop processing: n_tokens = 376, truncated = 0
8.58.753.459 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8534163853
8.58.753.626 I slot launch_slot_: id  0 | task 1594 | processing task, is_child = 0
9.00.382.145 I slot print_timing: id  0 | task 1594 | prompt eval time =    1528.38 ms /   375 tokens (    4.08 ms per token,   245.36 tokens per second)
9.00.382.169 I slot print_timing: id  0 | task 1594 |        eval time =     100.07 ms /     2 tokens (   50.03 ms per token,    19.99 tokens per second)
9.00.382.172 I slot print_timing: id  0 | task 1594 |       total time =    1628.45 ms /   377 tokens
9.00.382.175 I slot print_timing: id  0 | task 1594 |    graphs reused =        380
9.00.382.295 I slot      release: id  0 | task 1594 | stop processing: n_tokens = 376, truncated = 0
9.00.427.716 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8535838656
9.00.427.892 I slot launch_slot_: id  0 | task 1599 | processing task, is_child = 0
9.02.056.417 I slot print_timing: id  0 | task 1599 | prompt eval time =    1528.90 ms /   375 tokens (    4.08 ms per token,   245.27 tokens per second)
9.02.056.440 I slot print_timing: id  0 | task 1599 |        eval time =      99.55 ms /     2 tokens (   49.78 ms per token,    20.09 tokens per second)
9.02.056.443 I slot print_timing: id  0 | task 1599 |       total time =    1628.45 ms /   377 tokens
9.02.056.447 I slot print_timing: id  0 | task 1599 |    graphs reused =        381
9.02.056.571 I slot      release: id  0 | task 1599 | stop processing: n_tokens = 376, truncated = 0
9.02.102.266 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8537512933
9.02.102.438 I slot launch_slot_: id  0 | task 1604 | processing task, is_child = 0
9.03.722.107 I slot print_timing: id  0 | task 1604 | prompt eval time =    1521.27 ms /   375 tokens (    4.06 ms per token,   246.50 tokens per second)
9.03.722.128 I slot print_timing: id  0 | task 1604 |        eval time =      98.33 ms /     2 tokens (   49.17 ms per token,    20.34 tokens per second)
9.03.722.131 I slot print_timing: id  0 | task 1604 |       total time =    1619.61 ms /   377 tokens
9.03.722.135 I slot print_timing: id  0 | task 1604 |    graphs reused =        382
9.03.722.255 I slot      release: id  0 | task 1604 | stop processing: n_tokens = 376, truncated = 0
9.03.766.937 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8539178612
9.03.767.109 I slot launch_slot_: id  0 | task 1609 | processing task, is_child = 0
9.05.399.250 I slot print_timing: id  0 | task 1609 | prompt eval time =    1532.87 ms /   375 tokens (    4.09 ms per token,   244.64 tokens per second)
9.05.399.278 I slot print_timing: id  0 | task 1609 |        eval time =      99.21 ms /     2 tokens (   49.60 ms per token,    20.16 tokens per second)
9.05.399.281 I slot print_timing: id  0 | task 1609 |       total time =    1632.08 ms /   377 tokens
9.05.399.285 I slot print_timing: id  0 | task 1609 |    graphs reused =        383
9.05.399.405 I slot      release: id  0 | task 1609 | stop processing: n_tokens = 376, truncated = 0
9.05.441.223 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8540855763
9.05.441.399 I slot launch_slot_: id  0 | task 1614 | processing task, is_child = 0
9.07.024.339 I slot print_timing: id  0 | task 1614 | prompt eval time =    1485.12 ms /   364 tokens (    4.08 ms per token,   245.10 tokens per second)
9.07.024.360 I slot print_timing: id  0 | task 1614 |        eval time =      97.76 ms /     2 tokens (   48.88 ms per token,    20.46 tokens per second)
9.07.024.363 I slot print_timing: id  0 | task 1614 |       total time =    1582.88 ms /   366 tokens
9.07.024.366 I slot print_timing: id  0 | task 1614 |    graphs reused =        384
9.07.024.486 I slot      release: id  0 | task 1614 | stop processing: n_tokens = 365, truncated = 0
9.07.068.768 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8542480856
9.07.068.936 I slot launch_slot_: id  0 | task 1619 | processing task, is_child = 0
9.08.704.059 I slot print_timing: id  0 | task 1619 | prompt eval time =    1535.31 ms /   375 tokens (    4.09 ms per token,   244.25 tokens per second)
9.08.704.080 I slot print_timing: id  0 | task 1619 |        eval time =      99.75 ms /     2 tokens (   49.87 ms per token,    20.05 tokens per second)
9.08.704.083 I slot print_timing: id  0 | task 1619 |       total time =    1635.06 ms /   377 tokens
9.08.704.087 I slot print_timing: id  0 | task 1619 |    graphs reused =        385
9.08.704.203 I slot      release: id  0 | task 1619 | stop processing: n_tokens = 376, truncated = 0
9.08.748.938 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8544160560
9.08.749.108 I slot launch_slot_: id  0 | task 1624 | processing task, is_child = 0
9.10.489.597 I slot print_timing: id  0 | task 1624 | prompt eval time =    1533.46 ms /   375 tokens (    4.09 ms per token,   244.54 tokens per second)
9.10.489.617 I slot print_timing: id  0 | task 1624 |        eval time =     206.95 ms /     3 tokens (   68.98 ms per token,    14.50 tokens per second)
9.10.489.620 I slot print_timing: id  0 | task 1624 |       total time =    1740.41 ms /   378 tokens
9.10.489.623 I slot print_timing: id  0 | task 1624 |    graphs reused =        387
9.10.489.750 I slot      release: id  0 | task 1624 | stop processing: n_tokens = 377, truncated = 0
9.10.536.575 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8545946108
9.10.536.763 I slot launch_slot_: id  0 | task 1630 | processing task, is_child = 0
9.12.177.297 I slot print_timing: id  0 | task 1630 | prompt eval time =    1540.83 ms /   375 tokens (    4.11 ms per token,   243.37 tokens per second)
9.12.177.322 I slot print_timing: id  0 | task 1630 |        eval time =      99.63 ms /     2 tokens (   49.82 ms per token,    20.07 tokens per second)
9.12.177.326 I slot print_timing: id  0 | task 1630 |       total time =    1640.47 ms /   377 tokens
9.12.177.330 I slot print_timing: id  0 | task 1630 |    graphs reused =        388
9.12.177.450 I slot      release: id  0 | task 1630 | stop processing: n_tokens = 376, truncated = 0
9.12.223.799 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8547633807
9.12.223.981 I slot launch_slot_: id  0 | task 1635 | processing task, is_child = 0
9.13.850.824 I slot print_timing: id  0 | task 1635 | prompt eval time =    1527.21 ms /   375 tokens (    4.07 ms per token,   245.55 tokens per second)
9.13.850.845 I slot print_timing: id  0 | task 1635 |        eval time =      99.56 ms /     2 tokens (   49.78 ms per token,    20.09 tokens per second)
9.13.850.848 I slot print_timing: id  0 | task 1635 |       total time =    1626.77 ms /   377 tokens
9.13.850.851 I slot print_timing: id  0 | task 1635 |    graphs reused =        389
9.13.850.972 I slot      release: id  0 | task 1635 | stop processing: n_tokens = 376, truncated = 0
9.13.897.635 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8549307334
9.13.897.802 I slot launch_slot_: id  0 | task 1640 | processing task, is_child = 0
9.15.523.051 I slot print_timing: id  0 | task 1640 | prompt eval time =    1526.78 ms /   375 tokens (    4.07 ms per token,   245.62 tokens per second)
9.15.523.077 I slot print_timing: id  0 | task 1640 |        eval time =      98.41 ms /     2 tokens (   49.20 ms per token,    20.32 tokens per second)
9.15.523.081 I slot print_timing: id  0 | task 1640 |       total time =    1625.18 ms /   377 tokens
9.15.523.085 I slot print_timing: id  0 | task 1640 |    graphs reused =        390
9.15.523.204 I slot      release: id  0 | task 1640 | stop processing: n_tokens = 376, truncated = 0
9.15.568.259 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8550979562
9.15.568.439 I slot launch_slot_: id  0 | task 1645 | processing task, is_child = 0
9.17.296.254 I slot print_timing: id  0 | task 1645 | prompt eval time =    1522.07 ms /   375 tokens (    4.06 ms per token,   246.38 tokens per second)
9.17.296.277 I slot print_timing: id  0 | task 1645 |        eval time =     205.66 ms /     3 tokens (   68.55 ms per token,    14.59 tokens per second)
9.17.296.280 I slot print_timing: id  0 | task 1645 |       total time =    1727.72 ms /   378 tokens
9.17.296.284 I slot print_timing: id  0 | task 1645 |    graphs reused =        392
9.17.296.404 I slot      release: id  0 | task 1645 | stop processing: n_tokens = 377, truncated = 0
9.17.338.483 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8552752762
9.17.338.655 I slot launch_slot_: id  0 | task 1651 | processing task, is_child = 0
9.18.907.968 I slot print_timing: id  0 | task 1651 | prompt eval time =    1470.00 ms /   353 tokens (    4.16 ms per token,   240.14 tokens per second)
9.18.907.991 I slot print_timing: id  0 | task 1651 |        eval time =      99.25 ms /     2 tokens (   49.62 ms per token,    20.15 tokens per second)
9.18.907.994 I slot print_timing: id  0 | task 1651 |       total time =    1569.25 ms /   355 tokens
9.18.907.998 I slot print_timing: id  0 | task 1651 |    graphs reused =        393
9.18.908.118 I slot      release: id  0 | task 1651 | stop processing: n_tokens = 354, truncated = 0
9.18.951.152 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8554364476
9.18.951.321 I slot launch_slot_: id  0 | task 1656 | processing task, is_child = 0
9.20.585.263 I slot print_timing: id  0 | task 1656 | prompt eval time =    1535.42 ms /   375 tokens (    4.09 ms per token,   244.23 tokens per second)
9.20.585.285 I slot print_timing: id  0 | task 1656 |        eval time =      98.44 ms /     2 tokens (   49.22 ms per token,    20.32 tokens per second)
9.20.585.288 I slot print_timing: id  0 | task 1656 |       total time =    1633.87 ms /   377 tokens
9.20.585.292 I slot print_timing: id  0 | task 1656 |    graphs reused =        394
9.20.585.415 I slot      release: id  0 | task 1656 | stop processing: n_tokens = 376, truncated = 0
9.20.630.349 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8556041779
9.20.630.516 I slot launch_slot_: id  0 | task 1661 | processing task, is_child = 0
9.22.260.821 I slot print_timing: id  0 | task 1661 | prompt eval time =    1531.01 ms /   375 tokens (    4.08 ms per token,   244.94 tokens per second)
9.22.260.847 I slot print_timing: id  0 | task 1661 |        eval time =      99.22 ms /     2 tokens (   49.61 ms per token,    20.16 tokens per second)
9.22.260.850 I slot print_timing: id  0 | task 1661 |       total time =    1630.23 ms /   377 tokens
9.22.260.854 I slot print_timing: id  0 | task 1661 |    graphs reused =        395
9.22.260.982 I slot      release: id  0 | task 1661 | stop processing: n_tokens = 376, truncated = 0
9.22.306.811 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8557717339
9.22.306.978 I slot launch_slot_: id  0 | task 1666 | processing task, is_child = 0
9.24.038.063 I slot print_timing: id  0 | task 1666 | prompt eval time =    1524.03 ms /   375 tokens (    4.06 ms per token,   246.06 tokens per second)
9.24.038.086 I slot print_timing: id  0 | task 1666 |        eval time =     206.98 ms /     3 tokens (   68.99 ms per token,    14.49 tokens per second)
9.24.038.089 I slot print_timing: id  0 | task 1666 |       total time =    1731.01 ms /   378 tokens
9.24.038.093 I slot print_timing: id  0 | task 1666 |    graphs reused =        397
9.24.038.220 I slot      release: id  0 | task 1666 | stop processing: n_tokens = 377, truncated = 0
9.24.083.330 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8559494590
9.24.083.515 I slot launch_slot_: id  0 | task 1672 | processing task, is_child = 0
9.25.824.111 I slot print_timing: id  0 | task 1672 | prompt eval time =    1532.99 ms /   375 tokens (    4.09 ms per token,   244.62 tokens per second)
9.25.824.134 I slot print_timing: id  0 | task 1672 |        eval time =     207.53 ms /     3 tokens (   69.17 ms per token,    14.46 tokens per second)
9.25.824.137 I slot print_timing: id  0 | task 1672 |       total time =    1740.52 ms /   378 tokens
9.25.824.141 I slot print_timing: id  0 | task 1672 |    graphs reused =        399
9.25.824.265 I slot      release: id  0 | task 1672 | stop processing: n_tokens = 377, truncated = 0
9.25.868.746 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8561280626
9.25.868.919 I slot launch_slot_: id  0 | task 1678 | processing task, is_child = 0
9.27.464.304 I slot print_timing: id  0 | task 1678 | prompt eval time =    1495.16 ms /   364 tokens (    4.11 ms per token,   243.45 tokens per second)
9.27.464.326 I slot print_timing: id  0 | task 1678 |        eval time =     100.16 ms /     2 tokens (   50.08 ms per token,    19.97 tokens per second)
9.27.464.329 I slot print_timing: id  0 | task 1678 |       total time =    1595.31 ms /   366 tokens
9.27.464.333 I slot print_timing: id  0 | task 1678 |    graphs reused =        400
9.27.464.454 I slot      release: id  0 | task 1678 | stop processing: n_tokens = 365, truncated = 0
9.27.506.577 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8562920812
9.27.506.739 I slot launch_slot_: id  0 | task 1683 | processing task, is_child = 0
9.29.139.615 I slot print_timing: id  0 | task 1683 | prompt eval time =    1533.97 ms /   375 tokens (    4.09 ms per token,   244.46 tokens per second)
9.29.139.635 I slot print_timing: id  0 | task 1683 |        eval time =      98.84 ms /     2 tokens (   49.42 ms per token,    20.23 tokens per second)
9.29.139.638 I slot print_timing: id  0 | task 1683 |       total time =    1632.81 ms /   377 tokens
9.29.139.642 I slot print_timing: id  0 | task 1683 |    graphs reused =        401
9.29.139.786 I slot      release: id  0 | task 1683 | stop processing: n_tokens = 376, truncated = 0
9.29.184.374 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8564596147
9.29.184.546 I slot launch_slot_: id  0 | task 1688 | processing task, is_child = 0
9.30.919.864 I slot print_timing: id  0 | task 1688 | prompt eval time =    1529.11 ms /   375 tokens (    4.08 ms per token,   245.24 tokens per second)
9.30.919.883 I slot print_timing: id  0 | task 1688 |        eval time =     206.13 ms /     3 tokens (   68.71 ms per token,    14.55 tokens per second)
9.30.919.887 I slot print_timing: id  0 | task 1688 |       total time =    1735.24 ms /   378 tokens
9.30.919.891 I slot print_timing: id  0 | task 1688 |    graphs reused =        403
9.30.920.012 I slot      release: id  0 | task 1688 | stop processing: n_tokens = 377, truncated = 0
9.30.965.762 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8566376370
9.30.965.933 I slot launch_slot_: id  0 | task 1694 | processing task, is_child = 0
9.32.603.123 I slot print_timing: id  0 | task 1694 | prompt eval time =    1537.53 ms /   375 tokens (    4.10 ms per token,   243.90 tokens per second)
9.32.603.145 I slot print_timing: id  0 | task 1694 |        eval time =      99.60 ms /     2 tokens (   49.80 ms per token,    20.08 tokens per second)
9.32.603.148 I slot print_timing: id  0 | task 1694 |       total time =    1637.12 ms /   377 tokens
9.32.603.152 I slot print_timing: id  0 | task 1694 |    graphs reused =        404
9.32.603.274 I slot      release: id  0 | task 1694 | stop processing: n_tokens = 376, truncated = 0
9.32.646.336 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8568059631
9.32.646.515 I slot launch_slot_: id  0 | task 1699 | processing task, is_child = 0
9.34.275.082 I slot print_timing: id  0 | task 1699 | prompt eval time =    1529.85 ms /   375 tokens (    4.08 ms per token,   245.12 tokens per second)
9.34.275.101 I slot print_timing: id  0 | task 1699 |        eval time =      98.63 ms /     2 tokens (   49.32 ms per token,    20.28 tokens per second)
9.34.275.104 I slot print_timing: id  0 | task 1699 |       total time =    1628.49 ms /   377 tokens
9.34.275.108 I slot print_timing: id  0 | task 1699 |    graphs reused =        405
9.34.275.234 I slot      release: id  0 | task 1699 | stop processing: n_tokens = 376, truncated = 0
9.34.320.570 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8569731597
9.34.320.745 I slot launch_slot_: id  0 | task 1704 | processing task, is_child = 0
9.35.941.875 I slot print_timing: id  0 | task 1704 | prompt eval time =    1523.09 ms /   375 tokens (    4.06 ms per token,   246.21 tokens per second)
9.35.941.894 I slot print_timing: id  0 | task 1704 |        eval time =      97.96 ms /     2 tokens (   48.98 ms per token,    20.42 tokens per second)
9.35.941.897 I slot print_timing: id  0 | task 1704 |       total time =    1621.05 ms /   377 tokens
9.35.941.902 I slot print_timing: id  0 | task 1704 |    graphs reused =        406
9.35.942.019 I slot      release: id  0 | task 1704 | stop processing: n_tokens = 376, truncated = 0
9.36.007.811 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8571398380
9.36.007.991 I slot launch_slot_: id  0 | task 1709 | processing task, is_child = 0
9.37.630.063 I slot print_timing: id  0 | task 1709 | prompt eval time =    1523.11 ms /   375 tokens (    4.06 ms per token,   246.21 tokens per second)
9.37.630.085 I slot print_timing: id  0 | task 1709 |        eval time =      98.89 ms /     2 tokens (   49.45 ms per token,    20.22 tokens per second)
9.37.630.089 I slot print_timing: id  0 | task 1709 |       total time =    1622.00 ms /   377 tokens
9.37.630.092 I slot print_timing: id  0 | task 1709 |    graphs reused =        407
9.37.630.212 I slot      release: id  0 | task 1709 | stop processing: n_tokens = 376, truncated = 0
9.37.674.648 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8573086570
9.37.674.817 I slot launch_slot_: id  0 | task 1714 | processing task, is_child = 0
9.39.507.119 I slot print_timing: id  0 | task 1714 | prompt eval time =    1535.23 ms /   375 tokens (    4.09 ms per token,   244.26 tokens per second)
9.39.507.140 I slot print_timing: id  0 | task 1714 |        eval time =     297.00 ms /     4 tokens (   74.25 ms per token,    13.47 tokens per second)
9.39.507.143 I slot print_timing: id  0 | task 1714 |       total time =    1832.23 ms /   379 tokens
9.39.507.148 I slot print_timing: id  0 | task 1714 |    graphs reused =        410
9.39.507.272 I slot      release: id  0 | task 1714 | stop processing: n_tokens = 378, truncated = 0
9.39.550.589 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8574963630
9.39.550.756 I slot launch_slot_: id  0 | task 1721 | processing task, is_child = 0
9.41.186.349 I slot print_timing: id  0 | task 1721 | prompt eval time =    1536.38 ms /   375 tokens (    4.10 ms per token,   244.08 tokens per second)
9.41.186.372 I slot print_timing: id  0 | task 1721 |        eval time =      99.15 ms /     2 tokens (   49.57 ms per token,    20.17 tokens per second)
9.41.186.375 I slot print_timing: id  0 | task 1721 |       total time =    1635.52 ms /   377 tokens
9.41.186.379 I slot print_timing: id  0 | task 1721 |    graphs reused =        411
9.41.186.500 I slot      release: id  0 | task 1721 | stop processing: n_tokens = 376, truncated = 0
9.41.231.903 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8576642857
9.41.232.088 I slot launch_slot_: id  0 | task 1726 | processing task, is_child = 0
9.42.862.464 I slot print_timing: id  0 | task 1726 | prompt eval time =    1531.45 ms /   375 tokens (    4.08 ms per token,   244.87 tokens per second)
9.42.862.486 I slot print_timing: id  0 | task 1726 |        eval time =      98.84 ms /     2 tokens (   49.42 ms per token,    20.23 tokens per second)
9.42.862.490 I slot print_timing: id  0 | task 1726 |       total time =    1630.30 ms /   377 tokens
9.42.862.493 I slot print_timing: id  0 | task 1726 |    graphs reused =        412
9.42.862.607 I slot      release: id  0 | task 1726 | stop processing: n_tokens = 376, truncated = 0
9.42.907.327 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8578318964
9.42.907.494 I slot launch_slot_: id  0 | task 1731 | processing task, is_child = 0
9.44.534.200 I slot print_timing: id  0 | task 1731 | prompt eval time =    1527.92 ms /   375 tokens (    4.07 ms per token,   245.43 tokens per second)
9.44.534.221 I slot print_timing: id  0 | task 1731 |        eval time =      98.71 ms /     2 tokens (   49.35 ms per token,    20.26 tokens per second)
9.44.534.225 I slot print_timing: id  0 | task 1731 |       total time =    1626.63 ms /   377 tokens
9.44.534.228 I slot print_timing: id  0 | task 1731 |    graphs reused =        413
9.44.534.351 I slot      release: id  0 | task 1731 | stop processing: n_tokens = 376, truncated = 0
9.44.578.880 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8579990720
9.44.579.041 I slot launch_slot_: id  0 | task 1736 | processing task, is_child = 0
9.46.205.691 I slot print_timing: id  0 | task 1736 | prompt eval time =    1527.93 ms /   375 tokens (    4.07 ms per token,   245.43 tokens per second)
9.46.205.712 I slot print_timing: id  0 | task 1736 |        eval time =      98.65 ms /     2 tokens (   49.32 ms per token,    20.27 tokens per second)
9.46.205.716 I slot print_timing: id  0 | task 1736 |       total time =    1626.58 ms /   377 tokens
9.46.205.720 I slot print_timing: id  0 | task 1736 |    graphs reused =        414
9.46.205.843 I slot      release: id  0 | task 1736 | stop processing: n_tokens = 376, truncated = 0
9.46.250.098 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8581662205
9.46.250.274 I slot launch_slot_: id  0 | task 1741 | processing task, is_child = 0
9.47.878.989 I slot print_timing: id  0 | task 1741 | prompt eval time =    1528.74 ms /   375 tokens (    4.08 ms per token,   245.30 tokens per second)
9.47.879.012 I slot print_timing: id  0 | task 1741 |        eval time =      99.90 ms /     2 tokens (   49.95 ms per token,    20.02 tokens per second)
9.47.879.015 I slot print_timing: id  0 | task 1741 |       total time =    1628.64 ms /   377 tokens
9.47.879.019 I slot print_timing: id  0 | task 1741 |    graphs reused =        415
9.47.879.142 I slot      release: id  0 | task 1741 | stop processing: n_tokens = 376, truncated = 0
9.47.925.737 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8583335500
9.47.925.901 I slot launch_slot_: id  0 | task 1746 | processing task, is_child = 0
9.49.546.826 I slot print_timing: id  0 | task 1746 | prompt eval time =    1522.53 ms /   375 tokens (    4.06 ms per token,   246.30 tokens per second)
9.49.546.849 I slot print_timing: id  0 | task 1746 |        eval time =      98.33 ms /     2 tokens (   49.17 ms per token,    20.34 tokens per second)
9.49.546.852 I slot print_timing: id  0 | task 1746 |       total time =    1620.86 ms /   377 tokens
9.49.546.856 I slot print_timing: id  0 | task 1746 |    graphs reused =        416
9.49.546.972 I slot      release: id  0 | task 1746 | stop processing: n_tokens = 376, truncated = 0
9.49.591.895 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8585003332
9.49.592.058 I slot launch_slot_: id  0 | task 1751 | processing task, is_child = 0
9.51.223.064 I slot print_timing: id  0 | task 1751 | prompt eval time =    1531.63 ms /   375 tokens (    4.08 ms per token,   244.84 tokens per second)
9.51.223.086 I slot print_timing: id  0 | task 1751 |        eval time =      99.30 ms /     2 tokens (   49.65 ms per token,    20.14 tokens per second)
9.51.223.089 I slot print_timing: id  0 | task 1751 |       total time =    1630.93 ms /   377 tokens
9.51.223.093 I slot print_timing: id  0 | task 1751 |    graphs reused =        417
9.51.223.211 I slot      release: id  0 | task 1751 | stop processing: n_tokens = 376, truncated = 0
9.51.268.311 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 8586679568
9.51.268.481 I slot launch_slot_: id  0 | task 1756 | processing task, is_child = 0
9.52.890.416 I slot print_timing: id  0 | task 1756 | prompt eval time =    1523.23 ms /   375 tokens (    4.06 ms per token,   246.19 tokens per second)
9.52.890.439 I slot print_timing: id  0 | task 1756 |        eval time =      98.63 ms /     2 tokens (   49.31 ms per token,    20.28 tokens per second)
9.52.890.443 I slot print_timing: id  0 | task 1756 |       total time =    1621.86 ms /   377 tokens
9.52.890.447 I slot print_timing: id  0 | task 1756 |    graphs reused =        418
